scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;EUA_2022;CumulativeEmissions;TotalCost;waterbed_sealed;CumulativeEmissions_PS;CumulativeEmissions_IND;CumulativeEmissions_H2S
48;Low discount rate;1462;198.0910910967001;7.381638737702395;0.06116713578600756;0.16237396468476467;0.20634654039671665;0.0824327949067976;0.00441642103235891;0.4413711475348084;6.189533573236052;0.13511893142671635;0.22915683864729647;0.05654763265671092;0.009235182420539846;0.46952987670465396;0.000741399;120.36527964094607;11393.143567847905;2.521761703172549e6;2042.0;2087.320275362005;8430.209148751468;875.6141437344297
48;High discount rate;1415;201.58082292958343;3.961920865438187;0.11130942214360745;0.20650720021325036;2.0107093502884967;0.08024172741671363;0.013587263899574075;0.5636355058402179;3.1677858099204426;0.1778934656582477;1.4277616829566855;0.06924632318190409;0.028828082994781037;0.13709022817822622;0.000741399;73.34172394327716;12621.667496446034;1.7639779211232725e6;2039.0;2804.247564554833;8616.430596450515;1200.9893354406856
48;No new nuclear-biomass;1546;167.8037047747001;12.326322335179455;0.21133310112428255;0.2055713839652755;0.8917516014971926;0.07829445903097527;0.007571707397273898;0.44379471350869787;5.60422353249903;0.12814132570717507;1.1921592754054395;0.0812160279760992;0.007763813733329294;0.47209312105887197;0.000741399;92.85827297408723;11934.861961829509;2.0768052277242455e6;2041.0;2156.866244160663;8732.131154570403;978.7882504364776
49;ref;10000;1643.0615257779175;1.800775473794929;0.12545506885371357;0.03989329367718017;0.5135204969685103;0.029322430205686832;0.00021948937166307666;0.012629154063866197;0.8433630615049469;0.06091964531531962;1.5850850701748296;0.042545844373595765;7.265699499038627e-5;0.011404571918530067;0.000741399;93.11666622566185;11919.575226325074;2.0841788946948359e6;2040.0;2417.1718899217444;8510.724682709666;991.6786536936553
49;low natural gas price;10000;1894.9544317886175;24.78680080423767;6.453225726187995;0.19453620130583765;0.05202188021042635;0.34269828182025736;0.48315763299418896;0.008898066180051147;40.57293734105577;0.18257765246439372;0.18463644676016788;0.5410393094002;0.26293306667960076;0.006252615024705421;0.000741399;98.26793059797912;11950.053270990153;1.9413137878511352e6;2040.0;2777.331101538479;8072.892146110302;1099.8300233413768
49;high natural gas price;10000;1522.5264207482508;0.7516967408853068;0.0488648537668362;0.031032494699873847;0.6179900136053075;0.023460405987435845;1.630263837068386e-5;0.015843679120577596;1.0418210151094396;0.04944270326417729;1.6794532420004855;0.030446792978773993;8.374143861956395e-6;0.03976385750974311;0.000741399;85.48954778884504;12121.944802365046;2.2703278370187064e6;2040.0;2066.944623090386;9082.28526982911;972.5543609128893
49;Low RES buildout;10000;1796.609926905551;1.6305301530220615;0.14221121127441405;0.04362802761075281;0.17755508282708754;0.028204138279399143;0.0012021449834289876;0.02108488735173426;1.9247134527468666;0.08359290727634397;0.47961158657828196;0.05092435006750829;0.001686493003789002;0.05666313820815018;0.000741399;94.40997779364362;12726.228471504217;1.9881600177728578e6;2040.0;3201.907868295165;8959.432597138504;1172.0347302820248
49;High RES buildout;10000;1602.747567770534;1.4870785595503049;0.11507407386669155;0.04894393040007151;0.6254244911089265;0.03546211085786852;0.0001947495125901573;0.012655132276027745;0.9626342958074523;0.07008428673612231;1.858552232663329;0.05637768178466043;0.00022773208735782396;0.001134470246756203;0.000741399;93.0413616624687;11521.31245347406;2.0827401980316779e6;2040.0;2066.944623090386;9082.28526982911;972.5543609128893
49;low industry emission reduction rate;10000;1714.2200684860009;1.4527339936777026;0.08594482674809034;0.03568947549646012;0.4016111436214247;0.023116744330636697;0.0001397186789350413;0.012713306197725075;1.3458816880169784;0.03655013744505371;1.2828931337569272;0.027531109395669;0.000373093969650883;0.03551186368619721;0.000741399;96.82138086028525;11855.679779966747;2.091530018359038e6;2040.0;2391.1387802255076;8506.88980426938;957.6511954718549
49;cheap SMR+CCS;10000;1690.3105521578175;1.800775473794929;0.12545506885371357;0.03989329367718017;0.5135204969685103;0.029322430205686832;0.00021948937166307666;0.012629154063866197;0.8433630615049469;0.06091964531531962;1.5850850701748296;0.042545844373595765;7.265699499038627e-5;0.011404571918530067;0.000741399;93.11666622566185;11919.575226325074;2.0841788946948359e6;2040.0;2038.5935985339208;9034.93306983839;967.2300237034075
49;expensive SMR+CCS;10000;1689.1001108472674;1.800775473794929;0.12545506885371357;0.03989329367718017;0.5135204969685103;0.029322430205686832;0.00021948937166307666;0.012629154063866197;0.8433630615049469;0.06091964531531962;1.5850850701748296;0.042545844373595765;7.265699499038627e-5;0.011404571918530067;0.000741399;93.11666622566185;11919.575226325074;2.0841788946948359e6;2040.0;2417.1718899217444;8510.724682709666;991.6786536936553
49;High electrolysis buildout;10000;1726.4718022808008;1.9747662818394234;0.1187245485062971;0.03428663813570658;0.348532011424488;0.02257066971480165;0.00012349936550645505;0.012908265241441116;0.7071155201714855;0.03939634259651095;1.038097348601728;0.02822341876224096;8.534097328173208e-5;0.01765782052346641;0.000741399;93.1759460680734;11930.681646110113;2.0811923740029824e6;2040.0;2036.5892034224516;9035.434408123041;980.716693842442
49;Extreme electrolysis buildout;10000;1702.6142654402174;1.487070660796705;0.06045002864342149;0.03356028637012871;0.523182728961669;0.02275405666117903;0.0001909078343449141;0.013245964242246791;2.3473622813679182;0.04734790944649438;1.7370640590732556;0.032866305960520696;0.00012118694614333005;0.007963941473054533;0.000741399;93.16012580308086;11896.681860327384;2.0879415648621796e6;2040.0;2412.7679503821987;8511.36130290833;972.5526070368559
49;2030 res target 60;10000;1758.8064674405675;1.3617795157928594;0.058615543072452356;0.035660901313440324;0.3920524073615517;0.025702648450970866;0.00012077179731540088;0.013556689943606554;2.2019090485260215;0.06769044750571392;1.4041542989031002;0.04295121891595114;0.00016521709957569667;0.006525312277295124;0.000741399;93.09592680846585;11919.03240308547;2.083342503918765e6;2040.0;2420.2179679342994;8510.124386702631;988.6900484485493
49;2030 res target 80;10000;1624.208104;1.414516945;0.047567798;0.06379789;0.702240722;0.042670306;1.52e-5;0.020968708;0.822844819;0.064761949;3.243455219;0.042048432;3.33e-5;0.005810915;0.000741399;89.37187168;12020.49321;2.3e6;2041.0;1995.8251591353805;9072.064664829475;952.6033866434616
49;Expensive RES;10000;1614.061144;1.246330943;0.032042881;0.055764402;0.764568224;0.037754419;1.52e-5;0.01766956;0.823461399;0.088762476;3.528786595;0.058560924;3.33e-5;0.055436502;0.000741399;89.10119167;12026.05934;2.32e6;2041.0;1988.0229092576703;9075.268021906782;962.768406502981
49;Cheap RES;10000;1592.046626;1.414516945;0.047567798;0.06379789;0.702240722;0.042670306;1.52e-5;0.020968708;0.822844819;0.064761949;3.243455219;0.042048432;3.33e-5;0.005810915;0.000741399;89.37187168;12020.49321;2.3e6;2041.0;1995.8251591353805;9072.064664829475;952.6033866434616
49;low demand growth;10000;1583.537515;0.952446425;0.043392881;0.047712246;0.687589504;0.036472741;1.56e-5;0.016614271;1.263849624;0.056336171;3.239762171;0.045387841;1.66e-5;0.004272586;0.000741399;88.42829421;11915.26541;2.15e6;2041.0;1830.2710400920537;9131.159415157223;953.8349554330542
49;high demand growth;10000;1640.873065;1.414516945;0.047567798;0.06379789;0.702240722;0.042670306;1.52e-5;0.020968708;0.822844819;0.064761949;3.243455219;0.042048432;3.33e-5;0.005810915;0.000741399;89.37187168;12020.49321;2.3e6;2041.0;1995.8251591353805;9072.064664829475;952.6033866434616
49;expensive electrolysis;10000;1664.24435;1.290460114;0.056815545;0.069630547;0.694823561;0.046868839;1.59e-5;0.020484266;0.943642317;0.063381892;3.230712639;0.03447196;3.84e-6;0.00803604;0.000741399;89.39907942;12027.32723;2.3e6;2041.0;1998.6516368055547;9071.599503210859;957.0760905733914
49;cheap electrolysis;10000;1673.590596;1.414516945;0.047567798;0.06379789;0.702240722;0.042670306;1.52e-5;0.020968708;0.822844819;0.064761949;3.243455219;0.042048432;3.33e-5;0.005810915;0.000741399;89.37187168;12020.49321;2.3e6;2041.0;1995.8251591353805;9072.064664829475;952.6033866434616
49;double CNHydrogen target 2030;10000;1887.627891;1.633541767;0.06637476;0.044831823;0.546252606;0.033655444;0.000146511;0.114693086;3.147763862;0.07707002;1.681951103;0.053279474;0.000404055;0.124228544;0.000741399;93.03563898;11919.36836;2.11e6;2040.0;2418.8969483177584;8511.451340317202;989.0200757750958
49;Low discount rate;10000;1643.943163;3.873990322;0.101697254;0.027645862;0.492401214;0.020930806;3.92e-7;0.13243575;1.687385486;0.032244601;1.468979147;0.023996615;3.07e-7;0.14438538;0.000741399;120.901227;11392.20945;2.56e6;2042.0;2101.0744717724697;8410.798769361296;880.3362058134549
49;High discount rate;10000;1635.46845;2.068731986;0.129349742;0.035103235;0.411005461;0.027211128;5.07e-5;0.114278443;4.958997484;0.050082768;1.331290791;0.035903935;0.000142199;0.246756998;0.000741399;98.29402182;11800.1213;2.19e6;2040.0;2375.154607261268;8481.963620577026;943.0030762722295
49;No new nuclear-biomass;10000;1321.1157;1.69280912;0.050818816;0.029028877;0.409262877;0.02072245;1.57e-5;0.119045186;2.318661643;0.038623749;1.338525376;0.029409625;1.9e-5;0.031423899;0.000741399;98.27404941;11798.23298;2.19e6;2040.0;2374.543042316468;8479.9705238624;943.7194168209182
50;ref;1724;230.9762579771501;2.8932034077575333;0.035659175767854344;0.1815586082346345;0.9203539279239823;0.08234422491191085;0.0064459580980203;0.39262828836769087;1.945705531462216;0.11534814202398076;1.1572221267856704;0.05047233782151704;0.0035636379771813425;0.20355760903645248;0.000741399;92.8971294574282;11923.617409841101;2.0804376211377988e6;2040.0;2412.4507648009685;8527.106781055303;984.0598639848425
50;low natural gas price;10000;1437.8032069655007;11.83461216557051;2.0132201019861102;0.11340044011413856;0.12981479724083003;0.6771492062596273;0.15880334567165627;0.008712335883309512;5.323634203336122;0.16768478701301953;0.11712069362036429;0.3956227383192099;0.2768369560917846;0.004426807231853875;0.000741399;99.20251456570999;11628.572882218454;1.9468573302317404e6;2040.0;2708.3202148377673;8074.202840594073;1207.9352357458429
50;high natural gas price;1722;192.41500599298342;1.9362352965133622;0.15400809902581894;0.13269869351040142;0.6729935046363356;0.08237494131738986;0.005124972754631806;0.46149545505931583;2.302750381530837;0.15157018252002347;0.8994136016271208;0.07754225920466007;0.001248040005714655;0.23978890265006553;0.000741399;85.63868949330488;12122.783882998594;2.266862208362356e6;2040.0;2062.5072327417306;9087.219675065679;973.0569751911803
50;Low RES buildout;1448;211.88278247163345;2.7306606866736445;0.27141101198458845;0.19217391574157067;1.0759419244140773;0.08122235674287653;0.03482706113076243;0.4752217766206551;5.080748501027777;0.11983816191479381;1.3767658713409106;0.08197174197199374;0.008156776719168745;1.1497323002394204;0.000741399;94.30893824895931;12734.050354476982;1.9847964506856948e6;2040.0;3273.0687090842625;8437.402817162161;1023.5788282305564
50;High RES buildout;1654;216.65028111625008;3.1770441692286813;0.044886697056596904;0.18613738861395665;1.4796580871367955;0.08231968717112363;0.0064082148510457545;0.40313882043596727;1.8817736183964189;0.15353744641681766;1.2519523628869362;0.07445685786648355;0.014218773782677403;0.8794423098109384;0.000741399;92.87687577068087;11525.375527828894;2.0804309337895939e6;2040.0;2037.2414364540766;8523.24331235349;964.8907790213153
50;low industry emission reduction rate;1519;211.7156953300334;2.143031650915347;0.10447213143314485;0.1773338658433345;1.151554265930518;0.08248234936872655;0.008983985606971315;0.45683986680585204;2.204795870074283;0.1648605183832191;1.4006298467544862;0.073370995520404;0.0045844412051972185;0.48981987089476825;0.000741399;96.72086203993398;11849.884640500683;2.0902087328387303e6;2040.0;2378.3526240078354;8524.554003884603;946.9780126082596
50;cheap SMR+CCS;1724;232.80930912648347;2.8932034077575333;0.035659175767854344;0.1815586082346345;0.9203539279239823;0.08234422491191085;0.0064459580980203;0.39262828836769087;1.945705531462216;0.11534814202398076;1.1572221267856704;0.05047233782151704;0.0035636379771813425;0.20355760903645248;0.000741399;92.8971294574282;11923.617409841101;2.0804376211377988e6;2040.0;2412.4507648009685;8527.106781055303;984.0598639848425
50;expensive SMR+CCS;1724;239.7509917095668;2.8932034077575333;0.035659175767854344;0.1815586082346345;0.9203539279239823;0.08234422491191085;0.0064459580980203;0.39262828836769087;1.945705531462216;0.11534814202398076;1.1572221267856704;0.05047233782151704;0.0035636379771813425;0.20355760903645248;0.000741399;92.8971294574282;11923.617409841101;2.0804376211377988e6;2040.0;2412.4507648009685;8527.106781055303;984.0598639848425
50;High electrolysis buildout;1754;246.2820681558668;3.4609445888544466;0.09084077546864527;0.20643238783018109;0.8427518027695017;0.08219708919248758;0.00555144076044419;0.3677034506021605;2.018279165959909;0.1141696694243665;1.1491442301210177;0.05709786595239817;0.0028055044425737;0.8053655104144323;0.000741399;92.82656388101366;11944.375622085117;2.0781383346723623e6;2040.0;2421.6588788105223;8506.411924664659;1000.7443972639386
50;Extreme electrolysis buildout;1757;241.2982964434668;3.1830119693768535;0.10975717534042839;0.18347365547898178;0.8750955797496079;0.08208413912369404;0.006169724715503886;0.38518766454904396;2.164673137333548;0.1513211644452025;1.1558935144023077;0.06451376499851535;0.0031682924535983217;0.413528014681705;0.000741399;92.91179848643947;11912.36109245463;2.084217879558391e6;2040.0;2404.422963682448;8526.418574696909;981.5195540752608
50;2030 res target 60;1862;255.70866416081677;2.608503632608491;0.07793440612426;0.1883433866108105;1.2273161702719677;0.08243526522883224;0.0061455684291175;0.36210868678526037;2.06569674894423;0.12547815475635127;1.5416548957238447;0.06031603830457847;0.01313180966010849;0.18643546970742694;0.000741399;92.83095755207044;11925.457246157197;2.0800031696663462e6;2040.0;2414.699874449758;8530.419895068546;980.3374766388979
50;2030 res target 80;2195;303.6632798404168;2.7913293023320076;0.1613355530313752;0.18464701583916954;1.6550864508197942;0.08231056274307537;0.005287630696615521;0.2937050898956455;2.0352243480595447;0.15141458445124242;1.591606438802197;0.06984714601610217;0.011848531912372564;0.15168348200652368;0.000741399;92.52540525185533;11935.047884724472;2.081477332158134e6;2040.0;2406.420569128674;8547.2150323056;981.412283290205
50;Expensive RES;1748;245.88085718696678;3.286419086336965;0.034446419263534506;0.19811298723449772;0.8151561124055858;0.08227262840366532;0.006988678903322136;0.3793617055875501;2.5030891828191946;0.15036420393689506;1.2926451386172362;0.07042170141691916;0.007322157039020941;0.8269607378264223;0.000741399;93.36532970692119;11909.366346294491;2.103239129322733e6;2040.0;2421.3016599554862;8486.670360109863;1000.1459833956665
50;Cheap RES;1518;206.40400422591676;6.500483764698672;0.19781317828139275;0.20625928667674048;0.9902252052899335;0.07497741984205132;0.0075351401894834785;0.4592402641407779;3.5636870245631056;0.12606497195738983;1.2134598232561575;0.079274166208218;0.007794384202799443;0.4881545046307033;0.000741399;91.59725369112172;11958.13069299673;2.031639955085668e6;2040.0;2390.047256704243;8600.011348299598;968.0720879928978
